SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
1111,GLC,34,Danielle Smith,3,"8827 Jamie Trail Apt. 635
Lake Timothy, PR 03230",+1-466-453-8314,Mercedes-Benz,7,Kari Johnson,129,"23432 Hawkins Path
Josephmouth, PR 69887",(530)372-3309,Google Pay,8,49150.57,2020-12-05,2018,Red,toddkelsey@example.org,Active
1112,Murano,24,Brianna Ross,10,"60372 Cox Radial
Denisetown, MO 72867",+1-565-718-7202x4540,Nissan,5,Angela Reed,29,"7241 Robert Radial
Christopherport, MO 88961",992.861.6396,Cheque,5,23004.52,2020-02-22,2024,Black,nicholsonjohn@example.org,Expired
1113,Maxima,25,Danielle Smith,3,"005 Joseph Cliffs
East James, VA 49170",001-903-435-1993x4623,Nissan,5,Sarah Hernandez,19,"0878 Moreno Port Apt. 478
Oliviachester, GA 08339",995-520-9343x1618,Bank Transfer,4,69138.68,2020-10-11,2015,Red,valerie20@example.net,Expired
1114,Pilot,14,Shawn Ruiz,8,"5281 Brown Plaza
Aprilmouth, VT 72605",001-868-431-5807x7518,Honda,3,Linda Jensen,118,"9442 Katherine Cove Suite 671
Cowanfort, NY 07873",400-909-8603,Bank Transfer,4,32652.61,2022-07-26,2018,Black,megan58@example.com,Expired
1115,CR-V,13,John Smith,7,"73118 Michelle Bridge
Meganburgh, AZ 24610",(908)431-8839,Honda,3,Emily Gonzales,126,"3196 Williams Junction Suite 130
Sierramouth, PR 20674",270-264-9228x2877,Cryptocurrency,6,25210.25,2020-06-03,2015,White,kathleenandersen@example.net,Active
1116,Atlas,49,Leslie Thomas,14,"89770 Johns Prairie
East Christopher, LA 95551",001-563-830-5903,Volkswagen,10,Angela Reed,29,"2975 Tara Manors Apt. 827
Emilyshire, KS 23044",+1-838-291-2647x5874,Cryptocurrency,6,78326.78,2021-04-03,2019,Silver,fjensen@example.net,Active
1117,Traverse,20,April Lopez,6,"66471 Norman Wells
Shawnside, CT 42812",001-650-712-4781x3017,Chevrolet,4,Angela Reed,29,"USNV Mack
FPO AP 76567",505.294.5544,Debit Card,2,35826.46,2024-04-01,2017,Green,andersonkathleen@example.net,Expired
1118,Murano,24,Craig Anderson,13,"02603 Campbell Estates
Wareshire, MA 55774",350.224.5486x98475,Nissan,5,Mitchell Wallace,77,"Unit 0569 Box 4139
DPO AP 52244",+1-227-636-0026,Gift Card,10,79161.33,2024-02-09,2015,Black,crystal10@example.com,Expired
1119,Equinox,18,Craig Anderson,13,"69800 Hansen Inlet Suite 286
Port Daniel, PR 92630",+1-759-348-8795x62089,Chevrolet,4,Denise Schmidt,112,"144 Glass Estates
Susanborough, AK 02431",001-488-750-8229x50706,PayPal,7,72245.63,2024-02-23,2018,Yellow,robertamiller@example.org,Active
1120,Edge,10,Stephen Bradley,1,"802 Melissa Ridge
Pamelabury, MS 32649",(968)344-5422x25189,Ford,2,Shannon Cruz,108,"547 Sierra Spring
Allisonshire, KS 99873",+1-868-603-5687x720,Gift Card,10,95870.07,2022-08-05,2017,White,bonniemartinez@example.net,Expired
1121,Pilot,14,Shawn Ruiz,8,"260 Young Hills
Martinezton, WV 05694",635.373.7154x5468,Honda,3,Ebony Myers,68,"PSC 9079, Box 4429
APO AE 67503",(423)258-6077x8044,Debit Card,2,88144.43,2024-01-11,2019,Black,foxmary@example.com,Active
1122,Model 3,42,Leslie Thomas,14,"57303 Jackson Junctions
Port Michael, WI 79870",578.879.4929,Tesla,9,Marcus Wolf,16,"3966 Kyle Isle Suite 696
Lake Janice, MO 96884",+1-667-817-8970x401,Google Pay,8,86620.24,2020-02-14,2016,Silver,morrisrandy@example.net,Active
1123,Murano,24,April Lopez,6,"75114 Lewis Points
Brandyshire, KS 82342",831.950.2531,Nissan,5,Alan Smith,17,"3401 Brittany Cape
Lake Nathan, AR 75181",+1-252-645-9700x030,PayPal,7,74003.46,2020-01-23,2023,Black,rkim@example.com,Expired
1124,Rogue,23,Danielle Smith,3,"648 White Isle Apt. 403
Katelynstad, MT 32730",(365)532-6480x5307,Nissan,5,Allen Atkins,44,"1758 Brandon Bridge Apt. 838
West Johnbury, NC 69939",796-968-7798x470,Google Pay,8,28325.47,2024-06-25,2019,Silver,scottpatricia@example.com,Active
1125,3 Series,26,Brianna Ross,10,"6518 Joseph Rue Apt. 820
Foxhaven, RI 85326",470.948.1214,BMW,6,Dennis Wilson,26,"8359 Jason Pass Apt. 918
Jamesberg, ME 59179",961.958.3399,Cheque,5,41912.88,2021-07-09,2018,Yellow,dreyes@example.com,Expired
1126,GLA,33,Stephen Bradley,1,"21477 Elizabeth Course Suite 084
Ruthbury, ME 77536",(967)383-2931x405,Mercedes-Benz,7,Kenneth Gonzales,62,"379 Charles Meadows Apt. 372
Ricemouth, MN 86056",(541)341-5483x738,Gift Card,10,51035.29,2024-10-02,2021,Blue,jonathanhartman@example.org,Active
1127,Murano,24,April Lopez,6,"8920 Christina Cliffs Suite 928
South Veronica, WI 44365",001-432-747-2285x3783,Nissan,5,Kevin Ward,66,"465 Veronica Point Apt. 172
Murphyburgh, MN 81442",546-808-0048x0099,Cheque,5,98438.21,2020-03-08,2018,Silver,jenniferphillips@example.net,Active
1128,Murano,24,Danielle Smith,3,"25794 Heather Springs
Hansenborough, OH 78846",738-561-4568,Nissan,5,Luis Perkins,114,"1650 Burton Motorway
Port Tina, ND 38137",728-459-2878x277,Cash,3,81314.14,2023-05-24,2017,Black,vthomas@example.net,Active
1129,Q5,39,John Smith,7,"20512 Ballard Bridge Apt. 037
South Tammy, TX 07443",491-296-3178x49025,Audi,8,James Thomas,111,"564 Carmen Creek Suite 746
Port Troyton, FL 21237",9882844015,Gift Card,10,49768.85,2023-04-13,2016,Yellow,greendeborah@example.com,Expired
1130,F-150,6,Shawn Ruiz,8,"996 Alec Cliffs Apt. 588
Adamchester, NH 24370",001-573-906-8827x33533,Ford,2,Cynthia Shields,34,"4393 Martinez Pines Apt. 158
West Crystal, CO 48757",864-653-0171,Debit Card,2,37649.66,2023-02-14,2021,Blue,tracy34@example.net,Active
1131,Traverse,20,Craig Anderson,13,"USS Molina
FPO AP 11465",001-860-296-7945x6702,Chevrolet,4,Kari Johnson,129,"1183 Jones Isle Suite 586
Brooksbury, NC 08110",+1-211-887-1375x42994,Cash,3,70741.66,2024-01-23,2023,Yellow,bryan07@example.org,Expired
1132,M3,30,April Lopez,6,"1375 Pace Well Suite 772
North Aaron, SC 45711",+1-702-975-9836x9215,BMW,6,Laura Lawson,35,"0295 Melissa Stream Suite 325
West Joshuamouth, AR 60426",+1-818-569-7388,Bank Transfer,4,82846.93,2020-12-04,2018,Red,carlosdavenport@example.org,Active
1133,A4,37,Alan Smith,9,"41068 Joshua Plaza
South Rebekahshire, AL 38767",(203)718-4615,Audi,8,Caitlyn Crawford,120,"6352 Cooper Spur
Scottton, OK 13105",(382)951-5775x814,Cryptocurrency,6,60351.95,2024-07-16,2016,Green,eedwards@example.org,Active
1134,Passat,47,John Pham,15,"559 Fernandez Corner
Port Christina, MI 90632",+1-652-706-3146x5206,Volkswagen,10,Linda Jensen,118,"45702 Jacob Trail Apt. 773
Lake Julia, VT 89677",7739432980,Bank Transfer,4,95382.36,2022-01-05,2022,Black,robertsdanielle@example.net,Active
1135,Altima,21,Jamie Alexander,4,"8000 Moore Circle
Lake Scottside, WI 44212",+1-605-499-6864x323,Nissan,5,David Boyd,135,"PSC 0575, Box 7975
APO AE 76563",001-596-281-5195x503,Cheque,5,47160.89,2021-12-03,2021,White,katie41@example.net,Active
1136,C-Class,31,Shawn Ruiz,8,"4507 Howell Parks
Justinstad, PA 32843",6169669689,Mercedes-Benz,7,Elijah Gray,65,"7821 James Squares
Suarezburgh, SD 23439",307.391.8619,Gift Card,10,22114.17,2021-10-11,2016,White,swansonderrick@example.org,Active
1137,Jetta,46,Brianna Ross,10,"USS Hahn
FPO AP 42406",(608)414-9575x36811,Volkswagen,10,Ryan Johnson,117,"288 Morris Creek
South Adrianmouth, CT 94593",(519)218-3751x68670,Gift Card,10,92216.84,2020-08-01,2017,Silver,nathan87@example.net,Active
1138,Equinox,18,Craig Anderson,13,"542 Ray Rest Suite 638
Rogerbury, NV 36424",(250)910-3673x0148,Chevrolet,4,James Orozco,116,"8547 Lewis Turnpike Suite 431
Lake Davidtown, GU 30640",+1-865-759-1673x4922,Gift Card,10,74204.21,2024-09-16,2015,Blue,zbush@example.org,Active
1139,Q5,39,Danielle Smith,3,"05144 Beasley Street
Christianton, GA 15677",+1-482-868-7365x2917,Audi,8,Sarah Whitney,32,"136 Vanessa Prairie
South Elizabeth, NY 66590",(209)548-4888x73664,PayPal,7,89644.67,2021-05-14,2022,Silver,annethompson@example.com,Active
1140,Atlas,49,Alan Smith,9,"209 Lisa Cliffs Suite 033
North Chrisfort, LA 72050",001-682-878-3911x3323,Volkswagen,10,Jacqueline Stone,145,"1069 Stephen Rapids Apt. 179
Sanchezland, MH 19595",771.208.7851,Cryptocurrency,6,66490.04,2020-06-22,2018,Red,scottphillips@example.org,Active
1141,Edge,10,Lori Cooper,12,"279 Mitchell Viaduct
Valerieburgh, VT 37693",9582868179,Ford,2,Christopher Long,82,"116 Johnson Crescent Suite 614
Racheltown, NC 26015",527-796-2267x82632,Gift Card,10,38957.04,2020-10-19,2017,Black,timothylloyd@example.com,Expired
1142,A3,36,Amy Walter,5,"416 Jessica Port
Emilychester, IA 38525",3225405010,Audi,8,Phillip Coleman,46,"7454 Edward Shore
West Amyburgh, VI 17354",001-784-418-2610x078,Apple Pay,9,97899.47,2021-01-23,2018,Red,christopher55@example.org,Active
1143,Edge,10,Stephen Bradley,1,"4155 Dickson Harbor Apt. 769
Hardingshire, IA 17079",(995)422-5582x53921,Ford,2,Ryan Mcintosh,146,"6279 Scott Forges Suite 427
Lake Laurabury, GU 13188",487-551-3703,Apple Pay,9,28025.03,2023-12-16,2024,White,carolyn33@example.org,Expired
1144,Explorer,8,Shawn Ruiz,8,"11667 Jonathan Brook Suite 466
Mooreshire, CT 54495",(399)771-2085,Ford,2,Crystal Conner,119,"90366 Jill Island
Lake Gregory, DC 44556",+1-556-567-8303x99624,PayPal,7,95507.79,2020-01-21,2015,Silver,lauren36@example.com,Active
1145,C-Class,31,Amy Walter,5,"20284 Mcdonald Summit
Port Johnchester, VT 59273",959-890-5864x57589,Mercedes-Benz,7,Jerome Miller,6,"5625 Berg Canyon Apt. 851
West Jessicaview, NE 46715",375-339-8437x0988,PayPal,7,75870.88,2020-03-21,2023,Green,michael65@example.org,Expired
1146,Corolla,1,John Pham,15,"61665 Tina Lane Suite 403
Harmonport, NE 53761",001-528-483-1770x812,Toyota,1,Darius Faulkner,88,"3389 Aaron Bypass Apt. 271
South Dawn, NJ 10249",919-212-0030,Credit Card,1,73320.88,2023-05-14,2016,Black,tiffany88@example.org,Active
1147,3 Series,26,Jamie Alexander,4,"81946 Valerie Mount Apt. 281
North Alexandra, NC 20783",(741)531-7222,BMW,6,Laura Keller,71,"28474 David Forge
Brownport, WA 94824",801.392.0126,Gift Card,10,37116.4,2023-10-22,2019,White,arianabailey@example.net,Expired
1148,Sentra,22,April Lopez,6,"89096 Brown Vista
West Michelle, MI 78304",8308115153,Nissan,5,Ebony Myers,68,"71772 Fisher Meadow
Marymouth, OK 66583",001-622-269-5415x510,Debit Card,2,32461.77,2023-02-24,2018,Black,michael26@example.net,Active
1149,Silverado,16,Brianna Ross,10,"951 Jessica Mill
Sierraside, AS 21012",985-770-5900x62590,Chevrolet,4,Amy Baker,15,"791 Kenneth Neck
East Bobby, ND 86085",+1-609-842-4656x833,Cheque,5,36560.38,2022-04-20,2021,Black,qharrington@example.com,Active
1150,Equinox,18,Sean Cummings,11,"4516 Cole Springs Apt. 705
Yolandafort, CT 61525",+1-819-732-5740x8723,Chevrolet,4,Sarah Hernandez,19,"653 Frazier Stravenue
Lake Stephanie, WY 83327",(832)615-5471x905,Gift Card,10,62669.9,2021-05-11,2022,Green,barryedward@example.com,Active
1151,Equinox,18,John Pham,15,"302 Sparks Estate Apt. 132
Anthonyside, DE 17241",001-956-347-2029,Chevrolet,4,Taylor Butler,69,"446 Randy Ranch
New Markville, NH 37145",5992977981,Google Pay,8,78533.26,2023-07-28,2017,Blue,elizabeth10@example.org,Expired
1152,Model Y,44,John Smith,7,"PSC 0142, Box 4604
APO AE 77694",(647)426-4886x2805,Tesla,9,Robert Bailey,31,"076 Leonard Square
Port Brittany, PW 73889",+1-407-830-5800x06862,Cryptocurrency,6,76489.29,2022-07-03,2019,Yellow,reidmackenzie@example.org,Active
1153,Malibu,17,Stephen Bradley,1,"966 Henderson Passage Apt. 983
East Susan, PA 15521",(710)845-3965x242,Chevrolet,4,Ernest Pruitt,7,"USCGC Duarte
FPO AP 14967",990.578.4263,Cryptocurrency,6,57320.59,2022-07-30,2023,Silver,tfowler@example.com,Active
1154,Mustang,7,Shawn Ruiz,8,"PSC 7272, Box 2346
APO AA 56169",4323537001,Ford,2,Luis Allen,72,"57215 Norris Knoll
East Tonybury, MD 32646",796.636.3099x04564,Google Pay,8,89453.52,2023-03-26,2015,Yellow,sandovaltheodore@example.net,Expired
1155,Malibu,17,Lori Cooper,12,"723 Ashley Trail
Christopherfurt, MH 79929",+1-682-834-6922x586,Chevrolet,4,Sara Green,42,"57447 James Cliff
West Jessica, NH 80031",+1-259-417-2125x59913,PayPal,7,44322.59,2022-03-14,2015,Silver,brianpruitt@example.org,Expired
1156,Impala,19,Alan Smith,9,"547 Phillip Springs Apt. 631
Codyberg, VT 64287",+1-626-599-6190x620,Chevrolet,4,Regina Vega,11,"3300 Campbell Summit Apt. 575
Kimberlyburgh, AK 62025",001-457-236-3622x3693,Google Pay,8,98552.26,2021-07-11,2024,Green,wrightraymond@example.org,Expired
1157,Atlas,49,April Lopez,6,"5302 Fisher Highway Apt. 764
Port Anna, AK 94335",+1-285-563-3340x6414,Volkswagen,10,Rose Owens,22,"29344 Collins Knoll
West Ryanton, NE 11198",001-388-636-6725x03344,Gift Card,10,94210.37,2020-02-20,2017,Blue,schmittshannon@example.com,Active
1158,F-150,6,April Lopez,6,"7120 Cantu Mill Suite 332
Bauerton, UT 07421",387-901-2050,Ford,2,David Wilson,122,"0631 Lindsay Park
Wolfland, AS 62970",+1-747-500-5523,PayPal,7,39320.57,2022-03-26,2016,Silver,alexandra29@example.org,Active
1159,Civic,11,Craig Anderson,13,"90766 Becker Lock
Bethanytown, LA 50840",202-640-1963,Honda,3,Christopher Beck,40,"99041 Harper Knolls Suite 812
Michellemouth, WA 73728",001-683-676-3339x8861,Cheque,5,34814.07,2021-01-06,2021,White,hstout@example.net,Active
1160,Golf,45,Shawn Ruiz,8,"771 Heidi Garden Suite 173
Sandrashire, MA 54636",433-844-6244x532,Volkswagen,10,Alan Ramirez,104,"124 Anne Corners
North Jeffrey, AL 17601",648.600.7771x97654,PayPal,7,56822.95,2023-03-11,2019,Black,adamsdaniel@example.com,Expired
1161,Golf,45,Stephen Bradley,1,"Unit 0977 Box 1655
DPO AA 59342",(646)847-0241,Volkswagen,10,Wesley Kelley,51,"5742 Jordan Lodge
Cynthiaberg, PA 82625",001-817-318-1970x041,Debit Card,2,58789.26,2021-01-07,2021,White,wsmith@example.net,Expired
1162,Golf,45,Brianna Ross,10,"21348 Luke Orchard
Brendaton, CT 14421",(375)382-4603x475,Volkswagen,10,Linda Ho,105,"0726 Hebert Trafficway
Mitchellbury, MO 53224",7468103384,Credit Card,1,91485.29,2022-07-22,2015,Black,bryantkurt@example.com,Expired
1163,Odyssey,15,Jamie Alexander,4,"982 Christian Pass Apt. 939
Johnsonview, FM 85583",288-771-2510x539,Honda,3,Becky Howe,150,"3110 Robert Lakes
South Johnshire, CT 12057",925.860.7870x8065,Google Pay,8,66441.43,2020-03-27,2016,Black,marcher@example.com,Expired
1164,E-Class,32,Leslie Thomas,14,"261 Veronica Valley
Richardside, MH 99196",001-665-400-8771x3336,Mercedes-Benz,7,Ernest Pruitt,7,"154 Wade Spur
North Dawn, FL 05078",(616)670-3333,Cheque,5,45784.26,2024-04-04,2022,Yellow,mayomatthew@example.net,Active
1165,E-Class,32,John Pham,15,"629 Hood Harbor
North Rebecca, OK 86419",998-593-3195x511,Mercedes-Benz,7,Beth Garrett,4,"87751 Brian Mews
North Virginialand, NM 23577",(319)471-7007,Cash,3,44377.64,2023-09-21,2021,Black,reyesjoshua@example.com,Expired
1166,RAV4,5,April Lopez,6,"7300 Casey Trail Apt. 592
Johnmouth, LA 71064",860.787.8823,Toyota,1,Susan Morales,36,"777 Lane Court
West Dillon, GA 70598",985.983.2750x22665,Cryptocurrency,6,63928.04,2021-05-31,2024,Black,derek03@example.org,Expired
1167,S-Class,35,Lori Cooper,12,"21387 Santana Ports
North Sherribury, IN 59532",542-558-7218x1785,Mercedes-Benz,7,Kari Johnson,129,"1854 Hammond Underpass Apt. 544
Thompsonhaven, FM 79533",3866317416,Debit Card,2,55938.76,2021-07-26,2023,White,vkelly@example.com,Expired
1168,Accord,12,Alan Smith,9,"58392 Carol Views Apt. 854
Perkinsberg, MP 20450",+1-454-245-4957,Honda,3,Michael Martin,93,"451 Williams Manors Suite 815
North Sarah, CA 32538",001-213-226-4146x01246,Bank Transfer,4,73944.24,2021-04-23,2017,Black,brandon12@example.net,Expired
1169,Silverado,16,Stephen Bradley,1,"86838 Woods Forks
Williamsonton, FM 94141",639-862-9281x091,Chevrolet,4,Dennis Wilson,26,"4310 Samuel Ridge Apt. 670
Harrisville, VA 37157",626.650.3855x669,Gift Card,10,47272.93,2022-07-13,2019,Black,bbaker@example.com,Active
1170,Model 3,42,Leslie Thomas,14,"942 Davis Lodge Apt. 916
Andreaville, LA 98539",(975)995-4844x91330,Tesla,9,Rose Owens,22,"315 Olson Views Suite 484
Mariachester, NE 13610",(381)338-7488x7433,Google Pay,8,51800.02,2020-05-26,2022,Green,edward69@example.com,Expired
1171,Odyssey,15,Amy Walter,5,"45003 Mooney Canyon
Stewartton, MH 41197",(907)229-1372,Honda,3,Jonathan Crane,20,"37117 Stewart Parkway Apt. 289
Stevenville, HI 15945",(562)774-6518,Apple Pay,9,57858.24,2023-03-31,2022,Blue,swalls@example.net,Active
1172,F-150,6,Sean Cummings,11,"3779 Nixon Viaduct
Hortonbury, NM 64280",435.719.3233,Ford,2,Holly Brown,78,"Unit 0036 Box 8765
DPO AP 68019",5166289133,PayPal,7,81273.53,2024-04-10,2019,Blue,cindymoore@example.com,Active
1173,Model S,41,Craig Anderson,13,"Unit 4926 Box 0185
DPO AE 04646",(587)733-8463,Tesla,9,Preston Blair,5,"08547 Phillips Mills Apt. 802
Barrettstad, SC 20324",+1-427-753-0307,Cash,3,28344.45,2023-09-10,2020,Blue,vanessa90@example.net,Active
1174,Highlander,4,Danielle Smith,3,"9132 Katrina Crossing
Tammymouth, IL 49998",580-514-3447,Toyota,1,Crystal Conner,119,"6261 Max Wall Suite 685
Justinchester, FM 46567",811.725.1043,PayPal,7,99330.98,2020-01-30,2016,Red,julie76@example.org,Active
1175,Malibu,17,Stephen Bradley,1,"91323 Mccarthy Trail Apt. 138
Sarahton, RI 95870",(305)277-3632x41553,Chevrolet,4,Allen Atkins,44,"117 Lam Squares
Hollyhaven, VI 37806",531.522.9343x7168,PayPal,7,88880.35,2020-06-05,2024,Yellow,acevedojill@example.org,Active
1176,Altima,21,Jamie Alexander,4,"USS Rodriguez
FPO AA 42686",203-352-3107x1412,Nissan,5,Meghan Walker,14,"6268 Hicks Hill
New Craig, KS 12152",217-580-9587x6853,Google Pay,8,84783.36,2021-09-02,2020,Blue,ocalderon@example.com,Expired
1177,Explorer,8,Leslie Thomas,14,"36174 Ernest Street
South Veronicaland, MT 78224",4902872129,Ford,2,Megan Morgan,128,"95445 Morales Ways Suite 922
New Austin, NM 24703",742.892.3937x4126,Cryptocurrency,6,38289.94,2023-01-09,2018,Blue,edwardtucker@example.net,Active
1178,Tiguan,48,April Lopez,6,"3915 Elizabeth Glen
New Alexander, NC 54240",001-538-648-2258x98379,Volkswagen,10,James Brooks,107,"03269 Diamond Islands Apt. 980
South Paul, PR 29031",571.665.4706x380,Cryptocurrency,6,72140.79,2020-07-06,2018,Silver,rhondaramirez@example.net,Expired
1179,Tiguan,48,John Smith,7,"3102 Sara Point
South Thomasfurt, NH 40751",670-326-6060,Volkswagen,10,Angela Reed,29,"Unit 4475 Box 0124
DPO AP 84858",2743161072,PayPal,7,30022.87,2024-03-01,2018,White,sanchezgabriella@example.org,Active
1180,A6,38,John Pham,15,"105 Mckinney Loop Suite 366
Port Justin, OK 59956",001-690-605-5861x24268,Audi,8,Mitchell Wallace,77,"817 Mark Spurs Suite 993
West Christianberg, WY 35282",(476)713-2341x695,Debit Card,2,65073.93,2021-05-19,2019,Black,brandon11@example.net,Expired
1181,5 Series,27,Sean Cummings,11,"4254 Amanda Shore
Websterside, PW 38959",001-253-242-7143x16248,BMW,6,Scott Dean,133,"350 Amber Ways
Leemouth, AK 38351",992-927-0051,Bank Transfer,4,63493.39,2021-03-14,2021,Red,kimberly03@example.com,Active
1182,A4,37,John Smith,7,"1064 Debbie Gardens
New Stephanieland, MP 26561",3006776890,Audi,8,Jamie Anderson,63,"2212 Shaffer Plains Apt. 506
Hernandezbury, MA 16651",212-258-8324x7077,Bank Transfer,4,23361.17,2023-11-04,2019,Green,paul40@example.com,Expired
1183,Sentra,22,Shawn Ruiz,8,"953 Michael Ridge
Jeffreystad, MD 57173",001-492-944-9582x3575,Nissan,5,David Carey,143,"759 Peter Trace
New Davidshire, OR 34247",814.790.1026,PayPal,7,52256.05,2020-08-13,2022,Blue,jmitchell@example.net,Active
1184,RAV4,5,Amy Walter,5,"66247 Davenport Village Suite 061
Port Christopher, MD 42886",(922)568-5886,Toyota,1,Janet Simon,52,"73822 Thomas Mall Suite 316
Port Maria, MS 90046",(485)829-3348x062,PayPal,7,68720.65,2020-07-28,2024,Silver,levymorgan@example.org,Expired
1185,Atlas,49,Alan Smith,9,"43885 Flynn Stravenue Apt. 379
East Brettchester, IL 17305",(631)597-6912,Volkswagen,10,Carolyn Valenzuela,148,"Unit 1656 Box 0173
DPO AP 85375",+1-598-954-8308x92331,Bank Transfer,4,97299.56,2023-04-01,2020,Red,paulmiller@example.com,Expired
1186,A6,38,John Smith,7,"6402 Moses Circles
New Patricia, VA 30137",688-932-8885x499,Audi,8,Jamie Anderson,63,"USCGC Holt
FPO AA 41923",001-822-945-2647,Cryptocurrency,6,72612.78,2021-11-02,2015,Green,pwright@example.com,Expired
1187,Passat,47,Danielle Smith,3,"76295 Potts Key Suite 356
Ginamouth, RI 12687",+1-513-708-6326x0010,Volkswagen,10,Christopher Beck,40,"9885 Valerie Shoal Suite 615
Ronaldport, SC 41588",(746)931-9084x99545,Bank Transfer,4,81006.42,2020-07-27,2024,White,cfigueroa@example.net,Active
1188,C-Class,31,Cheryl Harrison,2,"02434 Jessica Path Suite 778
South Nathaniel, AK 24901",385-824-2214,Mercedes-Benz,7,Brian Smith,53,"731 Sarah Plains
Johnchester, PA 24681",689.981.4247x176,Bank Transfer,4,32015.83,2022-03-12,2018,Red,gregory83@example.net,Active
1189,3 Series,26,Jamie Alexander,4,"8055 Smith Parkway Apt. 574
Fosterchester, CO 22199",(622)339-4764x2898,BMW,6,Amy Baker,15,"7962 Deborah Pass Suite 501
Millerburgh, NE 82608",+1-265-301-0393x14669,Credit Card,1,90830.21,2024-07-02,2023,Red,pauljohnson@example.com,Expired
1190,Model X,43,Amy Walter,5,"287 Rachel Branch Apt. 856
Port Pamtown, ND 84365",(354)283-9885,Tesla,9,Denise Schmidt,112,"3006 Wright Landing
Wolfview, IN 25776",675-428-7588x558,Apple Pay,9,23131.48,2022-10-13,2019,Yellow,joshuafinley@example.net,Active
1191,X3,29,Stephen Bradley,1,"1947 Peter Mills
South Jacob, NM 39860",(997)317-5615,BMW,6,David Carey,143,"72856 Brown Drive Suite 248
North Scottmouth, MO 63136",001-863-244-1817x470,Cheque,5,26372.06,2020-01-03,2020,White,rachel72@example.net,Expired
1192,Escape,9,Alan Smith,9,"Unit 4270 Box 3655
DPO AP 92493",322.980.3273x892,Ford,2,Jennifer Marshall,102,"6513 Samuel Parks
Collinsborough, ME 03856",001-589-754-8262,Apple Pay,9,48116.88,2022-04-19,2018,Red,erik48@example.org,Expired
