CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22538,MS.,BIANCA,WANG,1973-01-10,S,F,bianca1@adventure-works.com,10000,0,Partial High School,Manual,Y
22539,MR.,RANDALL,SANZ,1973-03-11,S,M,randall22@adventure-works.com,20000,0,Partial High School,Manual,N
22540,MS.,LATASHA,RAMOS,1973-08-22,S,F,latasha17@adventure-works.com,20000,0,Partial High School,Manual,N
22541,MS.,STEFANIE,MARTINEZ,1973-12-26,S,F,stefanie15@adventure-works.com,30000,0,Partial College,Clerical,N
22542,MS.,TERESA,ALVAREZ,1974-10-08,S,F,teresa5@adventure-works.com,30000,0,Partial College,Clerical,Y
22543,MR.,JEREMY,CAMPBELL,1973-08-22,S,M,jeremy17@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
22544,MRS.,MARIA,EVANS,1972-10-03,M,F,maria44@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
22545,MRS.,BRITTANY,BRYANT,1972-06-19,M,F,brittany16@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
22546,MR.,NICHOLAS,JONES,1971-10-25,M,M,nicholas5@adventure-works.com,40000,4,High School,Skilled Manual,Y
22547,MR.,ELIJAH,FLORES,1971-10-03,S,M,elijah16@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
22548,MRS.,ANGELA,BROOKS,1971-10-02,M,F,angela27@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
22549,MRS.,ISABEL,RUSSELL,1971-07-19,M,F,isabel19@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
22550,MR.,KRISTOPHER,RANA,1961-03-10,M,M,kristopher10@adventure-works.com,10000,1,Bachelors,Manual,Y
22551,MR.,ANDY,RUBIO,1962-06-26,S,M,andy24@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
22552,MRS.,ANDREA,RUSKO,1962-09-09,S,F,andrea0@adventure-works.com,20000,1,Graduate Degree,Clerical,N
22553,MRS.,MELINDA,VAZQUEZ,1935-06-08,M,F,melinda10@adventure-works.com,30000,1,Graduate Degree,Clerical,N
22554,MR.,GILBERT,XU,1958-05-20,M,M,gilbert26@adventure-works.com,10000,1,Bachelors,Manual,N
22555,MR.,ETHAN,TAYLOR,1958-09-06,M,M,ethan42@adventure-works.com,20000,1,Bachelors,Manual,Y
22556,MR.,OSCAR,GRIFFIN,1958-04-09,S,M,oscar7@adventure-works.com,20000,1,Bachelors,Manual,Y
22557,MR.,JASON,SCOTT,1957-02-14,S,M,jason41@adventure-works.com,10000,1,Partial College,Manual,N
22558,MR.,ERNEST,YE,1957-04-10,M,M,ernest9@adventure-works.com,10000,1,Partial College,Manual,Y
22559,MRS.,STACY,VAZQUEZ,1957-11-12,S,F,stacy15@adventure-works.com,10000,1,Partial College,Manual,Y
22560,MRS.,CASEY,JAI,1957-07-16,S,F,casey12@adventure-works.com,10000,1,Partial College,Manual,Y
22561,MRS.,KATIE,NARA,1957-02-28,S,F,katie19@adventure-works.com,10000,1,Partial College,Manual,N
22562,MRS.,KELLI,LI,1956-04-07,S,F,kelli3@adventure-works.com,10000,2,Partial College,Manual,Y
22563,MR.,DARREN,WEBER,1956-06-22,S,M,darren6@adventure-works.com,10000,2,Partial College,Manual,N
22564,MRS.,AUTUMN,SUN,1956-09-23,M,F,autumn12@adventure-works.com,20000,1,Bachelors,Clerical,Y
22565,MRS.,BRENDA,SUBRAM,1956-02-12,S,F,brenda16@adventure-works.com,20000,1,Bachelors,Clerical,N
22566,MR.,DAMIEN,PAL,1955-01-04,S,M,damien28@adventure-works.com,10000,2,Partial College,Manual,Y
22567,MR.,GLENN,ZHU,1937-01-27,M,M,glenn15@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
22568,MRS.,AUTUMN,WU,1937-05-22,S,F,autumn6@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
22569,MR.,JOHNNY,GOEL,1937-12-02,M,M,johnny21@adventure-works.com,30000,1,Graduate Degree,Clerical,Y
22570,MR.,JACKSON,YANG,1939-07-08,S,M,jackson0@adventure-works.com,30000,1,Bachelors,Clerical,Y
22571,MR.,ARMANDO,VAZQUEZ,1980-02-10,M,M,armando15@adventure-works.com,10000,0,Partial College,Manual,Y
22572,MS.,KAREN,CAI,1980-11-03,M,F,karen30@adventure-works.com,10000,0,Partial College,Manual,Y
22573,MR.,LANCE,SANZ,1980-03-26,S,M,lance20@adventure-works.com,10000,0,Partial College,Manual,N
22574,MR.,RANDY,ZHENG,1979-03-21,M,M,randy22@adventure-works.com,10000,0,Partial College,Manual,N
22575,MR.,ORLANDO,BLANCO,1980-08-19,S,M,orlando15@adventure-works.com,20000,0,Bachelors,Clerical,N
22576,MR.,TONY,XU,1980-12-24,S,M,tony8@adventure-works.com,20000,0,Bachelors,Clerical,N
22577,MR.,BRYANT,SAI,1980-06-02,M,M,bryant6@adventure-works.com,20000,0,Bachelors,Clerical,Y
22578,MR.,JUAN,VAZQUEZ,1977-10-12,S,M,juan3@adventure-works.com,10000,0,High School,Manual,N
22579,MRS.,KARA,LAL,1976-04-17,S,F,kara9@adventure-works.com,10000,1,High School,Manual,N
22580,MRS.,ALEXIS,LONG,1979-04-07,S,F,alexis32@adventure-works.com,10000,1,High School,Manual,N
22581,MS.,THERESA,VAZQUEZ,1979-08-20,M,F,theresa10@adventure-works.com,20000,0,Bachelors,Clerical,N
22582,MS.,EVELYN,MADAN,1979-11-17,S,F,evelyn8@adventure-works.com,20000,0,Bachelors,Clerical,N
22583,MR.,TROY,SARA,1977-08-12,S,M,troy11@adventure-works.com,20000,0,Partial College,Manual,Y
22584,MRS.,MEAGAN,LOPEZ,1961-04-05,S,F,meagan16@adventure-works.com,20000,1,Partial College,Manual,Y
22585,MR.,KELVIN,HE,1961-07-20,S,M,kelvin37@adventure-works.com,30000,4,Graduate Degree,Clerical,N
22586,MR.,DEREK,SHEN,1961-01-07,M,M,derek2@adventure-works.com,30000,3,Graduate Degree,Clerical,N
22587,MRS.,GINA,ALONSO,1960-06-25,S,F,gina8@adventure-works.com,20000,1,Partial College,Manual,N
22588,MRS.,TERESA,MARTIN,1960-10-17,S,F,teresa1@adventure-works.com,20000,1,Partial College,Manual,Y
22589,MRS.,CYNTHIA,SURI,1960-04-01,S,F,cynthia4@adventure-works.com,20000,1,Partial College,Manual,Y
22590,MR.,OSCAR,HUGHES,1959-10-04,M,M,oscar19@adventure-works.com,20000,2,Partial College,Manual,N
22591,MR.,JON,BECKER,1958-04-10,S,M,jon17@adventure-works.com,30000,1,Graduate Degree,Clerical,N
22592,MRS.,LINDSEY,ANAND,1960-02-02,S,F,lindsey22@adventure-works.com,30000,3,Graduate Degree,Clerical,Y
22593,MR.,THOMAS,JOHNSON,1960-09-16,S,M,thomas61@adventure-works.com,30000,3,Bachelors,Clerical,N
22594,MRS.,GABRIELLA,JAMES,1960-11-22,M,F,gabriella5@adventure-works.com,30000,3,Bachelors,Clerical,N
22595,MR.,NICOLAS,XIE,1960-09-21,M,M,nicolas1@adventure-works.com,40000,3,Graduate Degree,Clerical,Y
22596,MR.,OMAR,XU,1959-05-12,M,M,omar11@adventure-works.com,30000,0,Bachelors,Clerical,Y
22597,MS.,RACHAEL,CHANDRA,1959-09-25,M,F,rachael2@adventure-works.com,30000,0,Bachelors,Clerical,Y
22598,MR.,DONALD,SANCHEZ,1959-04-03,S,M,donald22@adventure-works.com,30000,0,Bachelors,Clerical,N
22599,MR.,PHILIP,GILL,1959-09-13,M,M,philip14@adventure-works.com,40000,3,Graduate Degree,Clerical,N
22600,MR.,MAURICE,KUMAR,1958-08-13,S,M,maurice8@adventure-works.com,30000,1,Bachelors,Clerical,Y
22601,MRS.,AIMEE,GAO,1958-07-24,M,F,aimee10@adventure-works.com,30000,1,Bachelors,Clerical,N
22602,MRS.,KELLI,ANDERSEN,1970-11-05,S,F,kelli36@adventure-works.com,10000,2,High School,Manual,Y
22603,MRS.,AUTUMN,HE,1970-09-04,S,F,autumn18@adventure-works.com,10000,2,High School,Manual,Y
22604,MR.,WYATT,SIMMONS,1970-09-08,S,M,wyatt65@adventure-works.com,20000,0,Partial College,Manual,Y
22605,MR.,DERRICK,SCHMIDT,1970-03-05,S,M,derrick18@adventure-works.com,20000,0,Partial College,Manual,N
22606,MR.,ALFREDO,HERNANDEZ,1970-03-17,S,M,alfredo5@adventure-works.com,20000,0,Partial College,Manual,Y
22607,MS.,WHITNEY,GONZALEZ,1970-03-04,S,F,whitney17@adventure-works.com,20000,0,Partial College,Manual,N
22608,MR.,ARTHUR,MUNOZ,1969-05-06,S,M,arthur31@adventure-works.com,10000,2,High School,Manual,Y
22609,MR.,CLARENCE,CAI,1970-07-20,M,M,clarence14@adventure-works.com,30000,0,Bachelors,Clerical,Y
22610,MR.,BRENT,CHEN,1970-10-17,M,M,brent2@adventure-works.com,30000,0,Bachelors,Clerical,Y
22611,MR.,CHAD,DENG,1970-05-13,M,M,chad2@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22612,MR.,FRANKLIN,HUANG,1969-06-14,S,M,franklin6@adventure-works.com,20000,0,Partial College,Manual,N
22613,MR.,DALE,LUO,1969-06-20,S,M,dale5@adventure-works.com,20000,0,Partial College,Manual,N
22614,MR.,TOMMY,SHAN,1969-11-11,S,M,tommy7@adventure-works.com,30000,0,Bachelors,Clerical,Y
22615,MS.,MISTY,XU,1969-04-17,S,F,misty6@adventure-works.com,30000,0,Bachelors,Clerical,N
22616,MR.,JAKE,ZHANG,1969-08-18,S,M,jake0@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22618,MS.,ROSA,CAI,1969-08-01,M,F,rosa21@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22619,MS.,ROBIN,HERNANDEZ,1969-02-11,S,F,robin1@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
22620,MS.,STEFANIE,SURI,1969-03-13,S,F,stefanie0@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
22621,MR.,XAVIER,DAVIS,1969-12-09,M,M,xavier5@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
22622,MR.,NEIL,SANZ,1952-05-13,M,M,neil19@adventure-works.com,10000,3,Partial College,Manual,N
22623,MR.,JAMIE,SUAREZ,1952-03-01,S,M,jamie41@adventure-works.com,10000,3,Partial College,Manual,N
22624,MRS.,SANDRA,WU,1951-10-18,M,F,sandra13@adventure-works.com,10000,3,High School,Manual,N
22625,MRS.,MEAGAN,PATEL,1968-07-24,S,F,meagan3@adventure-works.com,10000,3,High School,Manual,Y
22626,MR.,ARTURO,ANAND,1968-03-25,S,M,arturo46@adventure-works.com,10000,3,High School,Manual,Y
22627,MRS.,SHAWNA,SHARMA,1968-05-17,S,F,shawna10@adventure-works.com,20000,1,Partial College,Manual,N
22628,MR.,MARSHALL,LU,1968-06-25,M,M,marshall10@adventure-works.com,20000,1,Partial College,Manual,Y
22629,MR.,MATTHEW,RODRIGUEZ,1923-08-03,M,M,matthew25@adventure-works.com,40000,1,Graduate Degree,Clerical,Y
22630,MR.,ROGER,WU,1968-10-08,M,M,roger11@adventure-works.com,30000,1,Bachelors,Clerical,Y
22631,MR.,THEODORE,SERRANO,1968-09-15,S,M,theodore17@adventure-works.com,30000,1,Bachelors,Clerical,N
22632,MS.,TABITHA,PEREZ,1968-04-12,M,F,tabitha18@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22633,MS.,CLAUDIA,ZHAO,1968-10-05,S,F,claudia9@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22634,MS.,GIRALDO,SANDOVAL,1968-05-27,S,F,giraldo0@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
22635,MS.,KRISTI,HERNANDEZ,1968-01-14,S,F,kristi0@adventure-works.com,40000,0,Graduate Degree,Clerical,N
22636,MS.,STACEY,ZHU,1968-05-14,S,F,stacey15@adventure-works.com,40000,0,Bachelors,Clerical,N
22637,MS.,ANA,ALEXANDER,1968-12-16,M,F,ana17@adventure-works.com,40000,0,Bachelors,Clerical,Y
22638,MRS.,KRISTI,GUTIERREZ,1967-10-19,S,F,kristi6@adventure-works.com,10000,3,Partial High School,Manual,Y
22639,MRS.,LORI,MUNOZ,1967-04-10,S,F,lori10@adventure-works.com,20000,1,Partial College,Manual,Y
22640,MR.,CALEB,LI,1967-06-17,M,M,caleb22@adventure-works.com,20000,1,Partial College,Manual,Y
22641,MRS.,ABIGAIL,DIAZ,1967-03-24,S,F,abigail70@adventure-works.com,20000,1,Partial College,Manual,Y
22642,MR.,GARRETT,RIVERA,1967-04-24,S,M,garrett21@adventure-works.com,20000,1,Partial College,Manual,N
22643,MRS.,BRENDA,SURI,1967-11-13,S,F,brenda4@adventure-works.com,20000,1,High School,Manual,Y
22644,MR.,MARC,ORTEGA,1967-03-16,S,M,marc26@adventure-works.com,30000,1,Bachelors,Clerical,Y
22645,MRS.,ISABELLA,MURPHY,1967-02-08,S,F,isabella89@adventure-works.com,30000,1,Bachelors,Clerical,N
22646,MRS.,CARA,SHE,1966-07-25,S,F,cara19@adventure-works.com,20000,1,High School,Manual,N
22647,MS.,TAYLOR,MARTINEZ,1967-11-27,S,F,taylor64@adventure-works.com,40000,0,Bachelors,Clerical,N
22648,MS.,KAITLIN,SRINI,1967-10-03,S,F,kaitlin8@adventure-works.com,40000,0,Bachelors,Clerical,N
22649,MR.,COREY,TANG,1966-08-20,S,M,corey4@adventure-works.com,30000,1,Bachelors,Clerical,N
22650,MRS.,KRISTINA,SURI,1966-04-20,S,F,kristina0@adventure-works.com,30000,1,Bachelors,Clerical,N
22651,MR.,FREDERICK,SARA,1966-11-15,S,M,frederick9@adventure-works.com,30000,1,Bachelors,Clerical,N
22652,MR.,GILBERT,SHAN,1965-12-02,S,M,gilbert31@adventure-works.com,20000,2,High School,Manual,Y
22653,MRS.,CAROLYN,DOMINGUEZ,1965-06-17,S,F,carolyn33@adventure-works.com,20000,2,High School,Manual,Y
22654,MR.,ORLANDO,ROMERO,1965-09-22,S,M,orlando9@adventure-works.com,20000,2,High School,Manual,Y
22655,MR.,LUCAS,YOUNG,1965-04-16,S,M,lucas40@adventure-works.com,20000,2,High School,Manual,Y
22656,MR.,WILLIE,GOEL,1964-04-25,S,M,willie38@adventure-works.com,10000,5,Partial High School,Manual,Y
22657,MR.,CLINTON,SUAREZ,1964-02-19,S,M,clinton15@adventure-works.com,10000,3,Partial High School,Manual,Y
22658,MR.,DEVIN,RODRIGUEZ,1964-11-17,S,M,devin19@adventure-works.com,20000,2,High School,Manual,Y
22659,MRS.,SHAWNA,LUO,1964-02-23,S,F,shawna6@adventure-works.com,20000,2,High School,Manual,Y
22660,MRS.,MONICA,LOPEZ,1964-07-16,S,F,monica16@adventure-works.com,20000,2,High School,Manual,N
22661,MRS.,TRACY,SHAN,1964-08-06,M,F,tracy9@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
22662,MR.,TYRONE,CARLSON,1964-02-15,M,M,tyrone17@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
22663,MR.,TERRENCE,DENG,1966-02-18,S,M,terrence2@adventure-works.com,30000,2,Partial College,Manual,Y
22664,MS.,DAWN,YANG,1966-06-22,M,F,dawn6@adventure-works.com,40000,0,Bachelors,Professional,N
22665,MR.,ORLANDO,DIAZ,1966-12-13,S,M,orlando3@adventure-works.com,40000,0,Bachelors,Professional,N
22666,MS.,MAYRA,SRINI,1966-11-16,M,F,mayra8@adventure-works.com,40000,0,Bachelors,Professional,N
22667,MR.,ROY,RANA,1966-04-14,S,M,roy11@adventure-works.com,40000,0,Bachelors,Professional,Y
22668,MS.,ADRIENNE,HERNANDEZ,1966-05-28,M,F,adrienne3@adventure-works.com,40000,0,Bachelors,Professional,N
22669,MS.,LINDSAY,RAJI,1966-08-20,S,F,lindsay21@adventure-works.com,40000,0,Bachelors,Professional,Y
22671,MR.,WYATT,KING,1963-04-08,S,M,wyatt29@adventure-works.com,30000,2,Partial College,Manual,Y
22672,MRS.,CRYSTAL,WU,1963-07-08,S,F,crystal9@adventure-works.com,30000,2,Partial College,Clerical,Y
22673,MR.,ANDY,GILL,1963-11-12,S,M,andy18@adventure-works.com,30000,2,Partial College,Clerical,Y
22674,MR.,TROY,PRASAD,1963-06-23,S,M,troy10@adventure-works.com,30000,2,Partial College,Clerical,Y
22675,MRS.,ALEXANDRA,WINSTON,1965-07-23,S,F,alexandra65@adventure-works.com,30000,2,Partial College,Clerical,Y
22676,MRS.,STEFANIE,JORDAN,1965-04-15,S,F,stefanie1@adventure-works.com,30000,2,Partial College,Clerical,Y
22677,MR.,REGINALD,CARLSON,1965-10-12,S,M,reginald4@adventure-works.com,30000,2,Partial College,Clerical,Y
22678,MRS.,SYDNEY,LEE,1964-03-20,M,F,sydney84@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22679,MR.,DERRICK,DOMINGUEZ,1964-05-03,M,M,derrick12@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22680,MR.,LEE,SUAREZ,1964-04-12,M,M,lee18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22681,MR.,TRISTAN,BARNES,1963-11-20,S,M,tristan3@adventure-works.com,30000,2,Partial College,Clerical,Y
22682,MR.,WILLIE,LUO,1963-11-26,S,M,willie25@adventure-works.com,30000,2,Partial College,Clerical,N
22683,MR.,DAVID,GARCIA,1963-09-03,S,M,david79@adventure-works.com,30000,3,Partial College,Clerical,Y
22684,MRS.,LAUREN,COOPER,1963-05-16,M,F,lauren9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22685,,BARBARA,MA,1979-05-05,S,NA,barbara25@adventure-works.com,30000,3,Partial College,Clerical,Y
22686,MR.,WAYNE,ANAND,1979-03-12,S,M,wayne24@adventure-works.com,30000,3,Partial College,Clerical,Y
22688,MR.,SETH,PEREZ,1962-09-19,S,M,seth39@adventure-works.com,30000,1,Partial College,Clerical,N
22689,MR.,GILBERT,ZHENG,1962-04-15,S,M,gilbert17@adventure-works.com,30000,1,Partial College,Clerical,N
22690,MR.,KURT,LUO,1962-04-13,M,M,kurt5@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22691,MR.,GERALD,RAMAN,1962-06-20,M,M,gerald42@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22692,MRS.,PAULA,ALONSO,1962-12-11,M,F,paula11@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22693,MR.,DARRYL,GAO,1962-06-16,M,M,darryl14@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
22695,MR.,DARREN,MARTIN,1978-08-17,S,M,darren22@adventure-works.com,30000,4,Partial College,Clerical,Y
22696,MS.,KARI,VAZQUEZ,1977-07-08,S,F,kari35@adventure-works.com,20000,0,High School,Manual,Y
22697,MR.,HAROLD,SARA,1977-06-05,S,M,harold7@adventure-works.com,20000,0,High School,Manual,N
22698,MR.,BRADLEY,ANDERSEN,1975-01-09,M,M,bradley15@adventure-works.com,10000,0,Partial High School,Manual,N
22699,MR.,CLARENCE,CHANDE,1975-08-25,M,M,clarence29@adventure-works.com,10000,0,Partial High School,Manual,Y
22700,MS.,GINA,SERRANO,1975-06-07,M,F,gina17@adventure-works.com,10000,0,Partial High School,Manual,N
22701,MS.,ANNE,NAVARRO,1975-04-06,S,F,anne11@adventure-works.com,20000,0,High School,Manual,N
22702,MS.,PATRICIA,GONZALEZ,1975-02-06,S,F,patricia20@adventure-works.com,20000,0,High School,Manual,N
22703,MR.,MELVIN,RAJI,1976-07-08,S,M,melvin20@adventure-works.com,20000,0,High School,Manual,N
22704,MS.,BETHANY,RAJE,1976-02-12,S,F,bethany17@adventure-works.com,20000,0,High School,Manual,N
22705,MS.,ADRIANA,KAPOOR,1976-03-25,S,F,adriana1@adventure-works.com,20000,0,Partial High School,Manual,N
22706,MS.,ANDY,RUTH,1976-04-26,S,F,andy2@adventure-works.com,30000,0,Partial College,Clerical,Y
22707,MS.,HALEY,RUSSELL,1976-01-19,S,F,haley39@adventure-works.com,30000,0,Partial College,Clerical,N
22708,MS.,ANNE,RUIZ,1974-06-01,S,F,anne3@adventure-works.com,10000,0,Partial High School,Manual,Y
22709,MS.,TAMARA,GAO,1974-03-18,S,F,tamara4@adventure-works.com,20000,0,Partial High School,Manual,N
22710,MS.,TRISHA,ZHAO,1974-10-10,M,F,trisha5@adventure-works.com,20000,0,Partial High School,Manual,N
22711,MR.,ISAIAH,HERNANDEZ,1973-04-09,S,M,isaiah44@adventure-works.com,30000,0,Partial College,Clerical,N
22712,MS.,MONIQUE,ROMERO,1974-02-06,S,F,monique5@adventure-works.com,30000,0,Partial College,Clerical,N
22713,MR.,JOSEPH,MILLER,1956-03-05,S,M,joseph12@adventure-works.com,70000,3,Partial College,Professional,N
22714,MRS.,ANGELICA,ALEXANDER,1965-04-08,M,F,angelica18@adventure-works.com,90000,4,Partial College,Professional,Y
22715,,MARCUS,WATSON,1965-11-18,M,NA,marcus74@adventure-works.com,90000,4,Partial College,Professional,Y
22716,MR.,CALEB,NELSON,1965-07-06,S,M,caleb39@adventure-works.com,100000,3,Bachelors,Management,Y
22717,MRS.,NICOLE,WATSON,1965-05-10,M,F,nicole44@adventure-works.com,100000,4,Partial College,Professional,Y
22718,MR.,ZACHARY,SIMMONS,1965-06-11,M,M,zachary14@adventure-works.com,110000,2,Bachelors,Management,Y
22719,MR.,JESSE,BROOKS,1965-10-12,S,M,jesse1@adventure-works.com,110000,3,Bachelors,Management,Y
22720,MR.,JONATHAN,ALEXANDER,1965-10-28,M,M,jonathan18@adventure-works.com,130000,1,Graduate Degree,Management,Y
22721,MRS.,COLLEEN,LIN,1962-07-24,M,F,colleen8@adventure-works.com,40000,4,High School,Skilled Manual,Y
22722,MRS.,TINA,FERNANDEZ,1962-07-19,S,F,tina17@adventure-works.com,70000,1,Bachelors,Professional,N
22723,MR.,ALEXANDER,ANDERSON,1942-12-05,M,M,alexander14@adventure-works.com,60000,3,Graduate Degree,Management,Y
22724,MR.,NOAH,EVANS,1942-02-26,M,M,noah27@adventure-works.com,70000,5,Bachelors,Management,Y
22725,MR.,RICHARD,GONZALES,1943-07-23,M,M,richard72@adventure-works.com,60000,3,Graduate Degree,Management,Y
22726,MRS.,ANNA,MORRIS,1943-11-15,M,F,anna4@adventure-works.com,60000,3,Graduate Degree,Management,Y
22727,MRS.,JODI,SHE,1943-10-23,M,F,jodi0@adventure-works.com,60000,3,Graduate Degree,Management,Y
22728,MRS.,ARIANNA,RUSSELL,1943-03-25,M,F,arianna18@adventure-works.com,70000,5,Bachelors,Management,Y
22729,MR.,SETH,NELSON,1943-05-07,M,M,seth36@adventure-works.com,70000,5,Bachelors,Management,Y
22730,MR.,TIMOTHY,PEREZ,1943-02-14,M,M,timothy29@adventure-works.com,70000,5,Bachelors,Management,Y
22731,MR.,BRANDON,HENDERSON,1943-08-11,M,M,brandon2@adventure-works.com,70000,5,Bachelors,Management,Y
22732,MR.,SEAN,TURNER,1943-08-15,M,M,sean37@adventure-works.com,80000,5,Bachelors,Management,Y
22733,MRS.,ALEXANDRIA,POWELL,1943-02-19,M,F,alexandria8@adventure-works.com,80000,5,Bachelors,Management,N
22735,MRS.,KATHERINE,JONES,1944-06-25,M,F,katherine74@adventure-works.com,40000,4,High School,Professional,Y
22736,MRS.,KATHERINE,MORGAN,1944-07-11,M,F,katherine8@adventure-works.com,40000,4,High School,Professional,N
22737,MRS.,HEIDI,SAI,1944-05-08,M,F,heidi8@adventure-works.com,70000,4,Bachelors,Management,Y
22738,MRS.,HALEY,DIAZ,1944-07-10,M,F,haley41@adventure-works.com,70000,4,Bachelors,Management,Y
22739,MRS.,DESTINY,RODRIGUEZ,1944-04-10,M,F,destiny18@adventure-works.com,70000,4,Bachelors,Management,Y
22740,MRS.,KIMBERLY,ROGERS,1945-06-12,S,F,kimberly20@adventure-works.com,40000,4,High School,Professional,N
22741,MR.,DARRYL,HE,1945-12-21,M,M,darryl18@adventure-works.com,40000,4,High School,Professional,Y
22742,MR.,NATHAN,NELSON,1945-06-07,S,M,nathan37@adventure-works.com,40000,4,High School,Professional,N
22743,MRS.,KAYLEE,MURPHY,1945-09-08,M,F,kaylee11@adventure-works.com,40000,5,High School,Professional,Y
22744,MR.,EDWARD,WRIGHT,1945-09-12,S,M,edward3@adventure-works.com,40000,5,High School,Professional,N
22745,MRS.,ALEXANDRIA,PATTERSON,1945-02-16,M,F,alexandria10@adventure-works.com,40000,5,High School,Professional,Y
22746,MRS.,ERICA,ZHANG,1945-09-06,M,F,erica0@adventure-works.com,70000,5,Bachelors,Management,Y
22747,MRS.,BRIANNA,MARTINEZ,1945-03-10,M,F,brianna16@adventure-works.com,70000,5,Bachelors,Management,Y
22748,MR.,ADAM,PHILLIPS,1946-09-13,S,M,adam36@adventure-works.com,70000,5,Bachelors,Management,Y
22749,MRS.,MIRANDA,PATTERSON,1946-07-10,M,F,miranda10@adventure-works.com,70000,5,Bachelors,Management,Y
22750,MR.,JESSE,GONZALEZ,1946-06-04,M,M,jesse33@adventure-works.com,70000,5,Bachelors,Management,Y
22751,MR.,SAMUEL,RODRIGUEZ,1946-07-18,M,M,samuel64@adventure-works.com,60000,4,Bachelors,Management,N
22752,MR.,DANIEL,BROWN,1946-04-11,M,M,daniel22@adventure-works.com,60000,4,Bachelors,Management,N
22753,MRS.,HAILEY,MORGAN,1947-08-22,S,F,hailey5@adventure-works.com,70000,2,Partial College,Professional,N
22754,MR.,ROBERT,FOSTER,1947-02-25,M,M,robert28@adventure-works.com,70000,2,Partial College,Professional,Y
22755,MR.,CHRISTIAN,BROWN,1947-05-11,M,M,christian35@adventure-works.com,70000,2,Partial College,Professional,Y
22756,MR.,JON,NATH,1947-11-07,M,M,jon15@adventure-works.com,70000,2,Partial College,Professional,Y
22757,MRS.,SAVANNAH,PETERSON,1947-05-04,M,F,savannah3@adventure-works.com,70000,2,Partial College,Professional,Y
22758,MRS.,KATHERINE,JACKSON,1948-05-20,S,F,katherine82@adventure-works.com,60000,2,Partial College,Professional,N
